"","Region","Market","Chart","Name","Unit","Year","Value"
"847","China","Digital Advertising","Ad Spending Share by Industry","Telecommunications","percent","2023",NA
"848","China","Digital Advertising","Ad Spending Share by Industry","Telecommunications","percent","2024",NA
"849","China","Digital Advertising","Ad Spending Share by Industry","Telecommunications","percent","2025",NA
"850","China","Digital Advertising","Ad Spending Share by Industry","Telecommunications","percent","2026",NA
"851","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2017",NA
"852","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2018",NA
"853","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2019",NA
"854","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2020",4.973
"855","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2021",NA
"856","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2022",NA
"857","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2023",NA
"858","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2024",NA
"859","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2025",NA
"860","China","Digital Advertising","Ad Spending Share by Industry","Travel","percent","2026",NA
"861","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2017",26.079
"862","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2018",21.766
"863","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2019",17.86
"864","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2020",16.42
"865","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2021",15.37
"866","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2022",14.246
"867","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2023",13.124
"868","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2024",12.081
"869","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2025",11.045
"870","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Non-Programmatic","percent","2026",9.986
"871","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2017",73.921
"872","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2018",78.234
"873","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2019",82.14
"874","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2020",83.58
"875","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2021",84.63
"876","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2022",85.754
"877","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2023",86.876
"878","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2024",87.919
"879","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2025",88.955
"880","China","Digital Advertising","Ad Spending Share (Non-)Programmatic","Programmatic","percent","2026",90.014
"881","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2017",NA
"882","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2018",-16.537
"883","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2019",-17.946
"884","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2020",-8.064
"885","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2021",-6.392
"886","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2022",-7.315
"887","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2023",-7.875
"888","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2024",-7.946
"889","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2025",-8.577
"890","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Non-Programmatic","percent","2026",-9.586
"891","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2017",NA
"892","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2018",5.834
"893","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2019",4.993
"894","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2020",1.753
"895","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2021",1.256
"896","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2022",1.328
"897","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2023",1.308
"898","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2024",1.2
"899","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2025",1.179
"900","China","Digital Advertising","Ad Spending Growth (Non-)Programmatic","Programmatic","percent","2026",1.19
"901","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2017",65.774
"902","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2018",81.336
"903","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2019",90.913
"904","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2020",91.328
"905","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2021",99.171
"906","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2022",103.976
"907","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2023",108.238
"908","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2024",112.456
"909","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2025",116.566
"910","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Total","USD (US$)","2026",120.528
"911","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2017",20.367
"912","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2018",26.18
"913","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2019",32.981
"914","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2020",35.514
"915","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2021",39.086
"916","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2022",40.982
"917","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2023",42.656
"918","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2024",44.114
"919","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2025",45.331
"920","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Banner Advertising","USD (US$)","2026",46.358
"921","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2017",5.931
"922","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2018",6.131
"923","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2019",6.1
"924","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2020",5.865
"925","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2021",6.174
"926","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2022",6.416
"927","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2023",6.62
"928","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2024",6.752
"929","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2025",6.813
"930","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Classifieds","USD (US$)","2026",6.897
"931","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2017",28.838
"932","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2018",35.557
"933","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2019",36.512
"934","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2020",33.628
"935","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2021",35.373
"936","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2022",35.882
"937","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2023",36.334
"938","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2024",36.907
"939","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2025",37.61
"940","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Search Advertising","USD (US$)","2026",38.548
"941","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2017",15.688
"942","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2018",23.292
"943","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2019",33.474
"944","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2020",37.995
"945","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2021",43.345
"946","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2022",47.942
"947","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2023",52.381
"948","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2024",56.693
"949","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2025",60.958
"950","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Social Media Advertising","USD (US$)","2026",65.213
"951","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2017",10.637
"952","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2018",13.468
"953","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2019",15.319
"954","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2020",16.321
"955","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2021",18.54
"956","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2022",20.696
"957","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2023",22.629
"958","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2024",24.683
"959","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2025",26.812
"960","China","Digital Advertising","Average Ad Spending per Internet User by Segment","Video Advertising","USD (US$)","2026",28.726
"961","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2017",12210.279
"962","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2018",19449.082
"963","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2019",29594.994
"964","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2020",37143.326
"965","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2021",45131.171
"966","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2022",52889.459
"967","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2023",60718.301
"968","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2024",68576.44
"969","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2025",76506.997
"970","China","Digital Advertising","Ad Spending Social Media","Social Media Advertising","million USD (US$)","2026",84512.566
"971","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2017",NA
"972","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2018",59.284
"973","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2019",52.167
"974","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2020",25.505
"975","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2021",21.505
"976","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2022",17.191
"977","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2023",14.802
"978","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2024",12.942
"979","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2025",11.565
"980","China","Digital Advertising","Ad Spending Change","Social Media Advertising","percent","2026",10.464
"981","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2017",76.149
"982","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2018",71.363
"983","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2019",63.178
"984","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2020",58.395
"985","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2021",56.291
"986","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2022",53.89
"987","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2023",51.604
"988","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2024",49.586
"989","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2025",47.706
"990","China","Digital Advertising","Share from Digital","Non-Social Media Share","percent","2026",45.896
"991","China","Digital Advertising","Share from Digital","Social Media Share","percent","2017",23.851
"992","China","Digital Advertising","Share from Digital","Social Media Share","percent","2018",28.637
"993","China","Digital Advertising","Share from Digital","Social Media Share","percent","2019",36.822
"994","China","Digital Advertising","Share from Digital","Social Media Share","percent","2020",41.605
"995","China","Digital Advertising","Share from Digital","Social Media Share","percent","2021",43.709
"996","China","Digital Advertising","Share from Digital","Social Media Share","percent","2022",46.11
"997","China","Digital Advertising","Share from Digital","Social Media Share","percent","2023",48.396
"998","China","Digital Advertising","Share from Digital","Social Media Share","percent","2024",50.414
"999","China","Digital Advertising","Share from Digital","Social Media Share","percent","2025",52.294
"1000","China","Digital Advertising","Share from Digital","Social Media Share","percent","2026",54.104
"1001","China","Search Advertising","Ad Spending","Total","million USD (US$)","2017",22445.846
"1002","China","Search Advertising","Ad Spending","Total","million USD (US$)","2018",29690.037
"1003","China","Search Advertising","Ad Spending","Total","million USD (US$)","2019",32281.025
"1004","China","Search Advertising","Ad Spending","Total","million USD (US$)","2020",32874.681
"1005","China","Search Advertising","Ad Spending","Total","million USD (US$)","2021",36830.22
"1006","China","Search Advertising","Ad Spending","Total","million USD (US$)","2022",39585.107
"1007","China","Search Advertising","Ad Spending","Total","million USD (US$)","2023",42116.392
"1008","China","Search Advertising","Ad Spending","Total","million USD (US$)","2024",44643.65
"1009","China","Search Advertising","Ad Spending","Total","million USD (US$)","2025",47203.232
"1010","China","Search Advertising","Ad Spending","Total","million USD (US$)","2026",49956.268
"1011","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2017",11118.728
"1012","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2018",12962.124
"1013","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2019",12790.891
"1014","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2020",12076.769
"1015","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2021",12620.989
"1016","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2022",12740.098
"1017","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2023",12518.776
"1018","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2024",12430.23
"1019","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2025",12108.228
"1020","China","Search Advertising","Ad Spending","Search Advertising Desktop","million USD (US$)","2026",11717.919
"1021","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2017",11327.118
"1022","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2018",16727.913
"1023","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2019",19490.134
"1024","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2020",20797.912
"1025","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2021",24209.231
"1026","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2022",26845.01
"1027","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2023",29597.616
"1028","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2024",32213.42
"1029","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2025",35095.005
"1030","China","Search Advertising","Ad Spending","Search Advertising Mobile","million USD (US$)","2026",38238.349
"1031","China","Search Advertising","Ad Spending Growth","Total","percent","2017",NA
"1032","China","Search Advertising","Ad Spending Growth","Total","percent","2018",32.274
"1033","China","Search Advertising","Ad Spending Growth","Total","percent","2019",8.727
"1034","China","Search Advertising","Ad Spending Growth","Total","percent","2020",1.839
"1035","China","Search Advertising","Ad Spending Growth","Total","percent","2021",12.032
"1036","China","Search Advertising","Ad Spending Growth","Total","percent","2022",7.48
"1037","China","Search Advertising","Ad Spending Growth","Total","percent","2023",6.395
"1038","China","Search Advertising","Ad Spending Growth","Total","percent","2024",6.001
"1039","China","Search Advertising","Ad Spending Growth","Total","percent","2025",5.733
"1040","China","Search Advertising","Ad Spending Growth","Total","percent","2026",5.832
"1041","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2017",NA
"1042","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2018",16.579
"1043","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2019",-1.321
"1044","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2020",-5.583
"1045","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2021",4.506
"1046","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2022",0.944
"1047","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2023",-1.737
"1048","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2024",-0.707
"1049","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2025",-2.59
"1050","China","Search Advertising","Ad Spending Growth","Search Advertising Desktop","percent","2026",-3.224
"1051","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2017",NA
"1052","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2018",47.68
"1053","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2019",16.513
"1054","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2020",6.71
"1055","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2021",16.402
"1056","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2022",10.887
"1057","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2023",10.254
"1058","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2024",8.838
"1059","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2025",8.945
"1060","China","Search Advertising","Ad Spending Growth","Search Advertising Mobile","percent","2026",8.957
"1061","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2017",28.838
"1062","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2018",35.557
"1063","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2019",36.512
"1064","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2020",33.628
"1065","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2021",35.373
"1066","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2022",35.882
"1067","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2023",36.334
"1068","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2024",36.907
"1069","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2025",37.61
"1070","China","Search Advertising","Average Ad Spending per Internet User","Total","USD (US$)","2026",38.548
"1071","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2017",14.285
"1072","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2018",15.523
"1073","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2019",14.467
"1074","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2020",12.354
"1075","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2021",12.122
"1076","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2022",11.548
"1077","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2023",10.8
"1078","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2024",10.276
"1079","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2025",9.647
"1080","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Desktop","USD (US$)","2026",9.042
"1081","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2017",14.553
"1082","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2018",20.033
"1083","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2019",22.045
"1084","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2020",21.275
"1085","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2021",23.251
"1086","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2022",24.334
"1087","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2023",25.534
"1088","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2024",26.631
"1089","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2025",27.962
"1090","China","Search Advertising","Average Ad Spending per Internet User","Search Advertising Mobile","USD (US$)","2026",29.506
"1091","China","Search Advertising","Usage Shares","Other","percent","2017",NA
"1092","China","Search Advertising","Usage Shares","Other","percent","2018",NA
"1093","China","Search Advertising","Usage Shares","Other","percent","2019",NA
"1094","China","Search Advertising","Usage Shares","Other","percent","2020",NA
"1095","China","Search Advertising","Usage Shares","Other","percent","2021",30
"1096","China","Search Advertising","Usage Shares","Other","percent","2022",NA
"1097","China","Search Advertising","Usage Shares","Other","percent","2023",NA
"1098","China","Search Advertising","Usage Shares","Other","percent","2024",NA
"1099","China","Search Advertising","Usage Shares","Other","percent","2025",NA
"1100","China","Search Advertising","Usage Shares","Other","percent","2026",NA
"1101","China","Search Advertising","Usage Shares","Alibaba Group","percent","2017",NA
"1102","China","Search Advertising","Usage Shares","Alibaba Group","percent","2018",NA
"1103","China","Search Advertising","Usage Shares","Alibaba Group","percent","2019",NA
"1104","China","Search Advertising","Usage Shares","Alibaba Group","percent","2020",NA
"1105","China","Search Advertising","Usage Shares","Alibaba Group","percent","2021",20
"1106","China","Search Advertising","Usage Shares","Alibaba Group","percent","2022",NA
"1107","China","Search Advertising","Usage Shares","Alibaba Group","percent","2023",NA
"1108","China","Search Advertising","Usage Shares","Alibaba Group","percent","2024",NA
"1109","China","Search Advertising","Usage Shares","Alibaba Group","percent","2025",NA
"1110","China","Search Advertising","Usage Shares","Alibaba Group","percent","2026",NA
"1111","China","Search Advertising","Usage Shares","Baidu","percent","2017",NA
"1112","China","Search Advertising","Usage Shares","Baidu","percent","2018",NA
"1113","China","Search Advertising","Usage Shares","Baidu","percent","2019",NA
"1114","China","Search Advertising","Usage Shares","Baidu","percent","2020",NA
"1115","China","Search Advertising","Usage Shares","Baidu","percent","2021",30
"1116","China","Search Advertising","Usage Shares","Baidu","percent","2022",NA
"1117","China","Search Advertising","Usage Shares","Baidu","percent","2023",NA
"1118","China","Search Advertising","Usage Shares","Baidu","percent","2024",NA
"1119","China","Search Advertising","Usage Shares","Baidu","percent","2025",NA
"1120","China","Search Advertising","Usage Shares","Baidu","percent","2026",NA
"1121","China","Search Advertising","Usage Shares","JD.com","percent","2017",NA
"1122","China","Search Advertising","Usage Shares","JD.com","percent","2018",NA
"1123","China","Search Advertising","Usage Shares","JD.com","percent","2019",NA
"1124","China","Search Advertising","Usage Shares","JD.com","percent","2020",NA
"1125","China","Search Advertising","Usage Shares","JD.com","percent","2021",10
"1126","China","Search Advertising","Usage Shares","JD.com","percent","2022",NA
"1127","China","Search Advertising","Usage Shares","JD.com","percent","2023",NA
"1128","China","Search Advertising","Usage Shares","JD.com","percent","2024",NA
"1129","China","Search Advertising","Usage Shares","JD.com","percent","2025",NA
"1130","China","Search Advertising","Usage Shares","JD.com","percent","2026",NA
"1131","China","Search Advertising","Usage Shares","Pinduoduo","percent","2017",NA
"1132","China","Search Advertising","Usage Shares","Pinduoduo","percent","2018",NA
"1133","China","Search Advertising","Usage Shares","Pinduoduo","percent","2019",NA
"1134","China","Search Advertising","Usage Shares","Pinduoduo","percent","2020",NA
"1135","China","Search Advertising","Usage Shares","Pinduoduo","percent","2021",10
"1136","China","Search Advertising","Usage Shares","Pinduoduo","percent","2022",NA
"1137","China","Search Advertising","Usage Shares","Pinduoduo","percent","2023",NA
"1138","China","Search Advertising","Usage Shares","Pinduoduo","percent","2024",NA
"1139","China","Search Advertising","Usage Shares","Pinduoduo","percent","2025",NA
"1140","China","Search Advertising","Usage Shares","Pinduoduo","percent","2026",NA
"1141","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2017",23521.838
"1142","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2018",37762.207
"1143","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2019",56149.342
"1144","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2020",64385.411
"1145","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2021",NA
"1146","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2022",NA
"1147","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2023",NA
"1148","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2024",NA
"1149","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2025",NA
"1150","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alibaba Group Holding Ltd.","million USD (US$)","2026",NA
"1151","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2017",111024
"1152","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2018",136958
"1153","China","Search Advertising","Top Company Revenues (Worldwide & Consolidated)","Alphabet, Inc.","million USD (US$)","2019",161402
